Province	Region	Epiyear	Epiweek	n
Si Sa Ket	non-BMR	2022	13	2410
Si Sa Ket	non-BMR	2022	14	2841
Si Sa Ket	non-BMR	2022	15	2721
Si Sa Ket	non-BMR	2022	16	3401
Si Sa Ket	non-BMR	2022	17	3187
Sing Buri	non-BMR	2020	49	1
Sing Buri	non-BMR	2021	1	9
Sing Buri	non-BMR	2021	2	7
Sing Buri	non-BMR	2021	15	17
Sing Buri	non-BMR	2021	16	17
Sing Buri	non-BMR	2021	17	17
Sing Buri	non-BMR	2021	18	13
Sing Buri	non-BMR	2021	19	8
Sing Buri	non-BMR	2021	20	18
Sing Buri	non-BMR	2021	21	10
Sing Buri	non-BMR	2021	22	9
Sing Buri	non-BMR	2021	23	20
Sing Buri	non-BMR	2021	24	4
Sing Buri	non-BMR	2021	25	4
Sing Buri	non-BMR	2021	26	37
Sing Buri	non-BMR	2021	27	94
Sing Buri	non-BMR	2021	28	97
Sing Buri	non-BMR	2021	29	114
Sing Buri	non-BMR	2021	30	259
Sing Buri	non-BMR	2021	31	346
Sing Buri	non-BMR	2021	32	395
Sing Buri	non-BMR	2021	33	287
Sing Buri	non-BMR	2021	34	267
Sing Buri	non-BMR	2021	35	137
Sing Buri	non-BMR	2021	36	110
Sing Buri	non-BMR	2021	37	153
Sing Buri	non-BMR	2021	38	104
Sing Buri	non-BMR	2021	39	115
Sing Buri	non-BMR	2021	40	64
Sing Buri	non-BMR	2021	41	23
Sing Buri	non-BMR	2021	42	60
Sing Buri	non-BMR	2021	43	105
Sing Buri	non-BMR	2021	44	85
Sing Buri	non-BMR	2021	45	110
Sing Buri	non-BMR	2021	46	190
Sing Buri	non-BMR	2021	47	129
Sing Buri	non-BMR	2021	48	65
Sing Buri	non-BMR	2021	49	35
Sing Buri	non-BMR	2021	50	27
Sing Buri	non-BMR	2021	51	14
Sing Buri	non-BMR	2021	52	7
Sing Buri	non-BMR	2022	1	27
Sing Buri	non-BMR	2022	2	95
Sing Buri	non-BMR	2022	3	46
Sing Buri	non-BMR	2022	4	84
Sing Buri	non-BMR	2022	5	103
Sing Buri	non-BMR	2022	6	124
Sing Buri	non-BMR	2022	7	218
Sing Buri	non-BMR	2022	8	340
Sing Buri	non-BMR	2022	9	379
Sing Buri	non-BMR	2022	10	646
Sing Buri	non-BMR	2022	11	657
Sing Buri	non-BMR	2022	12	613
Sing Buri	non-BMR	2022	13	810
Sing Buri	non-BMR	2022	14	761
Sing Buri	non-BMR	2022	15	754
Sing Buri	non-BMR	2022	16	690
Sing Buri	non-BMR	2022	17	506
Songkhla	non-BMR	2020	12	5
Songkhla	non-BMR	2020	13	17
Songkhla	non-BMR	2020	14	15
Songkhla	non-BMR	2020	15	19
Songkhla	non-BMR	2020	17	49
Songkhla	non-BMR	2020	19	23
Songkhla	non-BMR	2020	22	3
Songkhla	non-BMR	2020	23	3
Songkhla	non-BMR	2020	52	2
Songkhla	non-BMR	2021	3	5
Songkhla	non-BMR	2021	4	3
Songkhla	non-BMR	2021	5	1
Songkhla	non-BMR	2021	6	2
Songkhla	non-BMR	2021	11	2
Songkhla	non-BMR	2021	14	18
Songkhla	non-BMR	2021	15	163
Songkhla	non-BMR	2021	16	222
Songkhla	non-BMR	2021	17	257
Songkhla	non-BMR	2021	18	160
Songkhla	non-BMR	2021	19	123
Songkhla	non-BMR	2021	20	240
Songkhla	non-BMR	2021	21	271
Songkhla	non-BMR	2021	22	514
Songkhla	non-BMR	2021	23	473
Songkhla	non-BMR	2021	24	722
Songkhla	non-BMR	2021	25	1670
Songkhla	non-BMR	2021	26	1473
Songkhla	non-BMR	2021	27	1605
Songkhla	non-BMR	2021	28	1359
Songkhla	non-BMR	2021	29	1338
Songkhla	non-BMR	2021	30	1746
Songkhla	non-BMR	2021	31	1869
Songkhla	non-BMR	2021	32	1949
Songkhla	non-BMR	2021	33	1781
Songkhla	non-BMR	2021	34	1687
Songkhla	non-BMR	2021	35	2004
Songkhla	non-BMR	2021	36	2191
Songkhla	non-BMR	2021	37	2450
Songkhla	non-BMR	2021	38	2843
Songkhla	non-BMR	2021	39	3125
Songkhla	non-BMR	2021	40	3544
Songkhla	non-BMR	2021	41	3841
Songkhla	non-BMR	2021	42	4230
Songkhla	non-BMR	2021	43	4281
Songkhla	non-BMR	2021	44	3388
Songkhla	non-BMR	2021	45	3325
Songkhla	non-BMR	2021	46	3650
Songkhla	non-BMR	2021	47	3320
Songkhla	non-BMR	2021	48	2416
Songkhla	non-BMR	2021	49	1541
Songkhla	non-BMR	2021	50	818
Songkhla	non-BMR	2021	51	581
Songkhla	non-BMR	2021	52	362
Songkhla	non-BMR	2022	1	384
Songkhla	non-BMR	2022	2	629
Songkhla	non-BMR	2022	3	522
Songkhla	non-BMR	2022	4	424
Songkhla	non-BMR	2022	5	295
Songkhla	non-BMR	2022	6	794
Songkhla	non-BMR	2022	7	1234
Songkhla	non-BMR	2022	8	1772
Songkhla	non-BMR	2022	9	1852
Songkhla	non-BMR	2022	10	2826
Songkhla	non-BMR	2022	11	3559
Songkhla	non-BMR	2022	12	4323
Songkhla	non-BMR	2022	13	5114
Songkhla	non-BMR	2022	14	3985
Songkhla	non-BMR	2022	15	2952
Songkhla	non-BMR	2022	16	2206
Songkhla	non-BMR	2022	17	910
Sukhothai	non-BMR	2020	12	2
Sukhothai	non-BMR	2020	13	1
Sukhothai	non-BMR	2020	53	1
Sukhothai	non-BMR	2021	9	1
Sukhothai	non-BMR	2021	15	12
Sukhothai	non-BMR	2021	16	53
Sukhothai	non-BMR	2021	17	25
Sukhothai	non-BMR	2021	18	9
Sukhothai	non-BMR	2021	19	6
Sukhothai	non-BMR	2021	20	3
Sukhothai	non-BMR	2021	21	5
Sukhothai	non-BMR	2021	22	2
Sukhothai	non-BMR	2021	23	4
Sukhothai	non-BMR	2021	24	1
Sukhothai	non-BMR	2021	25	23
Sukhothai	non-BMR	2021	26	36
Sukhothai	non-BMR	2021	27	179
Sukhothai	non-BMR	2021	28	344
Sukhothai	non-BMR	2021	29	437
Sukhothai	non-BMR	2021	30	780
Sukhothai	non-BMR	2021	31	847
Sukhothai	non-BMR	2021	32	751
Sukhothai	non-BMR	2021	33	538
Sukhothai	non-BMR	2021	34	348
Sukhothai	non-BMR	2021	35	231
Sukhothai	non-BMR	2021	36	348
Sukhothai	non-BMR	2021	37	283
Sukhothai	non-BMR	2021	38	166
Sukhothai	non-BMR	2021	39	144
Sukhothai	non-BMR	2021	40	73
Sukhothai	non-BMR	2021	41	122
Sukhothai	non-BMR	2021	42	125
Sukhothai	non-BMR	2021	43	78
Sukhothai	non-BMR	2021	44	79
Sukhothai	non-BMR	2021	45	172
Sukhothai	non-BMR	2021	46	131
Sukhothai	non-BMR	2021	47	48
Sukhothai	non-BMR	2021	48	14
Sukhothai	non-BMR	2021	49	17
Sukhothai	non-BMR	2021	50	58
Sukhothai	non-BMR	2021	51	23
Sukhothai	non-BMR	2021	52	17
Sukhothai	non-BMR	2022	1	69
Sukhothai	non-BMR	2022	2	97
Sukhothai	non-BMR	2022	3	137
Sukhothai	non-BMR	2022	4	190
Sukhothai	non-BMR	2022	5	335
Sukhothai	non-BMR	2022	6	520
Sukhothai	non-BMR	2022	7	539
Sukhothai	non-BMR	2022	8	1200
Sukhothai	non-BMR	2022	9	994
Sukhothai	non-BMR	2022	10	871
Sukhothai	non-BMR	2022	11	1065
Sukhothai	non-BMR	2022	12	1246
Sukhothai	non-BMR	2022	13	1474
Sukhothai	non-BMR	2022	14	1620
Sukhothai	non-BMR	2022	15	1483
Sukhothai	non-BMR	2022	16	1508
Sukhothai	non-BMR	2022	17	874
Suphan Buri	non-BMR	2020	11	1
Suphan Buri	non-BMR	2020	14	3
Suphan Buri	non-BMR	2020	15	1
Suphan Buri	non-BMR	2020	18	1
Suphan Buri	non-BMR	2020	52	1
Suphan Buri	non-BMR	2020	53	1
Suphan Buri	non-BMR	2021	1	4
Suphan Buri	non-BMR	2021	2	2
Suphan Buri	non-BMR	2021	3	9
Suphan Buri	non-BMR	2021	7	1
Suphan Buri	non-BMR	2021	11	8
Suphan Buri	non-BMR	2021	12	1
Suphan Buri	non-BMR	2021	13	9
Suphan Buri	non-BMR	2021	14	26
Suphan Buri	non-BMR	2021	15	77
Suphan Buri	non-BMR	2021	16	46
Suphan Buri	non-BMR	2021	17	71
Suphan Buri	non-BMR	2021	18	93
Suphan Buri	non-BMR	2021	19	29
Suphan Buri	non-BMR	2021	20	25
Suphan Buri	non-BMR	2021	21	27
Suphan Buri	non-BMR	2021	22	22
Suphan Buri	non-BMR	2021	23	38
Suphan Buri	non-BMR	2021	24	68
Suphan Buri	non-BMR	2021	25	95
Suphan Buri	non-BMR	2021	26	203
Suphan Buri	non-BMR	2021	27	454
Suphan Buri	non-BMR	2021	28	1022
Suphan Buri	non-BMR	2021	29	1354
Suphan Buri	non-BMR	2021	30	1522
Suphan Buri	non-BMR	2021	31	1585
Suphan Buri	non-BMR	2021	32	1429
Suphan Buri	non-BMR	2021	33	993
Suphan Buri	non-BMR	2021	34	759
Suphan Buri	non-BMR	2021	35	846
Suphan Buri	non-BMR	2021	36	508
Suphan Buri	non-BMR	2021	37	468
Suphan Buri	non-BMR	2021	38	507
Suphan Buri	non-BMR	2021	39	492
Suphan Buri	non-BMR	2021	40	395
Suphan Buri	non-BMR	2021	41	599
Suphan Buri	non-BMR	2021	42	379
Suphan Buri	non-BMR	2021	43	341
Suphan Buri	non-BMR	2021	44	407
Suphan Buri	non-BMR	2021	45	401
Suphan Buri	non-BMR	2021	46	441
Suphan Buri	non-BMR	2021	47	340
Suphan Buri	non-BMR	2021	48	163
Suphan Buri	non-BMR	2021	49	123
Suphan Buri	non-BMR	2021	50	173
Suphan Buri	non-BMR	2021	51	117
Suphan Buri	non-BMR	2021	52	60
Suphan Buri	non-BMR	2022	1	113
Suphan Buri	non-BMR	2022	2	302
Suphan Buri	non-BMR	2022	3	318
Suphan Buri	non-BMR	2022	4	309
Suphan Buri	non-BMR	2022	5	874
Suphan Buri	non-BMR	2022	6	1197
Suphan Buri	non-BMR	2022	7	1447
Suphan Buri	non-BMR	2022	8	2550
Suphan Buri	non-BMR	2022	9	2826
Suphan Buri	non-BMR	2022	10	2716
Suphan Buri	non-BMR	2022	11	2785
Suphan Buri	non-BMR	2022	12	3068
Suphan Buri	non-BMR	2022	13	3129
Suphan Buri	non-BMR	2022	14	3184
Suphan Buri	non-BMR	2022	15	2531
Suphan Buri	non-BMR	2022	16	2096
Suphan Buri	non-BMR	2022	17	1319
Surat Thani	non-BMR	2020	12	7
Surat Thani	non-BMR	2020	13	5
Surat Thani	non-BMR	2020	14	3
Surat Thani	non-BMR	2020	15	3
Surat Thani	non-BMR	2020	43	1
Surat Thani	non-BMR	2020	52	1
Surat Thani	non-BMR	2021	1	10
Surat Thani	non-BMR	2021	14	14
Surat Thani	non-BMR	2021	15	68
Surat Thani	non-BMR	2021	16	274
Surat Thani	non-BMR	2021	17	349
Surat Thani	non-BMR	2021	18	365
Surat Thani	non-BMR	2021	19	317
Surat Thani	non-BMR	2021	20	144
Surat Thani	non-BMR	2021	21	135
Surat Thani	non-BMR	2021	22	74
Surat Thani	non-BMR	2021	23	64
Surat Thani	non-BMR	2021	24	50
Surat Thani	non-BMR	2021	25	27
Surat Thani	non-BMR	2021	26	161
Surat Thani	non-BMR	2021	27	133
Surat Thani	non-BMR	2021	28	222
Surat Thani	non-BMR	2021	29	316
Surat Thani	non-BMR	2021	30	546
Surat Thani	non-BMR	2021	31	638
Surat Thani	non-BMR	2021	32	566
Surat Thani	non-BMR	2021	33	834
Surat Thani	non-BMR	2021	34	969
Surat Thani	non-BMR	2021	35	1114
Surat Thani	non-BMR	2021	36	1119
Surat Thani	non-BMR	2021	37	1321
Surat Thani	non-BMR	2021	38	1304
Surat Thani	non-BMR	2021	39	1531
Surat Thani	non-BMR	2021	40	1492
Surat Thani	non-BMR	2021	41	1585
Surat Thani	non-BMR	2021	42	1616
Surat Thani	non-BMR	2021	43	1349
Surat Thani	non-BMR	2021	44	1252
Surat Thani	non-BMR	2021	45	1399
Surat Thani	non-BMR	2021	46	1493
Surat Thani	non-BMR	2021	47	1896
Surat Thani	non-BMR	2021	48	1564
Surat Thani	non-BMR	2021	49	936
Surat Thani	non-BMR	2021	50	621
Surat Thani	non-BMR	2021	51	445
Surat Thani	non-BMR	2021	52	316
Surat Thani	non-BMR	2022	1	532
Surat Thani	non-BMR	2022	2	1033
Surat Thani	non-BMR	2022	3	833
Surat Thani	non-BMR	2022	4	701
Surat Thani	non-BMR	2022	5	652
Surat Thani	non-BMR	2022	6	960
Surat Thani	non-BMR	2022	7	1616
Surat Thani	non-BMR	2022	8	2165
Surat Thani	non-BMR	2022	9	1620
Surat Thani	non-BMR	2022	10	1555
Surat Thani	non-BMR	2022	11	1743
Surat Thani	non-BMR	2022	12	1539
Surat Thani	non-BMR	2022	13	1173
Surat Thani	non-BMR	2022	14	884
Surat Thani	non-BMR	2022	15	771
Surat Thani	non-BMR	2022	16	610
Surat Thani	non-BMR	2022	17	435
Surin	non-BMR	2020	12	3
Surin	non-BMR	2020	13	2
Surin	non-BMR	2020	14	3
Surin	non-BMR	2020	15	1
Surin	non-BMR	2020	53	2
Surin	non-BMR	2021	1	3
Surin	non-BMR	2021	14	1
Surin	non-BMR	2021	15	21
Surin	non-BMR	2021	16	34
Surin	non-BMR	2021	17	42
Surin	non-BMR	2021	18	12
Surin	non-BMR	2021	19	9
Surin	non-BMR	2021	20	31
Surin	non-BMR	2021	21	8
Surin	non-BMR	2021	22	14
Surin	non-BMR	2021	23	9
Surin	non-BMR	2021	24	8
Surin	non-BMR	2021	25	31
Surin	non-BMR	2021	26	122
Surin	non-BMR	2021	27	429
Surin	non-BMR	2021	28	838
Surin	non-BMR	2021	29	988
Surin	non-BMR	2021	30	1460
Surin	non-BMR	2021	31	1801
Surin	non-BMR	2021	32	2070
Surin	non-BMR	2021	33	1919
Surin	non-BMR	2021	34	1930
Surin	non-BMR	2021	35	1324
Surin	non-BMR	2021	36	833
Surin	non-BMR	2021	37	525
Surin	non-BMR	2021	38	371
Surin	non-BMR	2021	39	217
Surin	non-BMR	2021	40	406
Surin	non-BMR	2021	41	503
Surin	non-BMR	2021	42	521
Surin	non-BMR	2021	43	350
Surin	non-BMR	2021	44	1414
Surin	non-BMR	2021	45	205
Surin	non-BMR	2021	46	249
Surin	non-BMR	2021	47	198
Surin	non-BMR	2021	48	102
Surin	non-BMR	2021	49	59
Surin	non-BMR	2021	50	43
Surin	non-BMR	2021	51	39
Surin	non-BMR	2021	52	62
Surin	non-BMR	2022	1	146
Surin	non-BMR	2022	2	686
Surin	non-BMR	2022	3	660
Surin	non-BMR	2022	4	684
Surin	non-BMR	2022	5	674
Surin	non-BMR	2022	6	1351
Surin	non-BMR	2022	7	1511
Surin	non-BMR	2022	8	2551
Surin	non-BMR	2022	9	1650
Surin	non-BMR	2022	10	1861
Surin	non-BMR	2022	11	2133
Surin	non-BMR	2022	12	2141
Surin	non-BMR	2022	13	2146
Surin	non-BMR	2022	14	2166
Surin	non-BMR	2022	15	2291
Surin	non-BMR	2022	16	2160
Surin	non-BMR	2022	17	1890
Tak	non-BMR	2020	13	2
Tak	non-BMR	2020	14	1
Tak	non-BMR	2020	41	3
Tak	non-BMR	2020	42	2
Tak	non-BMR	2020	43	4
Tak	non-BMR	2020	48	2
Tak	non-BMR	2020	49	1
Tak	non-BMR	2020	50	1
Tak	non-BMR	2020	52	4
Tak	non-BMR	2020	53	10
Tak	non-BMR	2021	1	7
Tak	non-BMR	2021	2	65
Tak	non-BMR	2021	3	9
Tak	non-BMR	2021	4	5
Tak	non-BMR	2021	5	12
Tak	non-BMR	2021	6	97
Tak	non-BMR	2021	7	10
Tak	non-BMR	2021	8	21
Tak	non-BMR	2021	9	18
Tak	non-BMR	2021	10	16
Tak	non-BMR	2021	11	21
Tak	non-BMR	2021	12	9
Tak	non-BMR	2021	13	5
Tak	non-BMR	2021	14	3
Tak	non-BMR	2021	15	17
Tak	non-BMR	2021	16	37
Tak	non-BMR	2021	17	11
Tak	non-BMR	2021	18	41
Tak	non-BMR	2021	19	9
Tak	non-BMR	2021	20	88
Tak	non-BMR	2021	21	73
Tak	non-BMR	2021	22	54
Tak	non-BMR	2021	23	36
Tak	non-BMR	2021	24	45
Tak	non-BMR	2021	25	12
Tak	non-BMR	2021	26	707
Tak	non-BMR	2021	27	577
Tak	non-BMR	2021	28	342
Tak	non-BMR	2021	29	1357
Tak	non-BMR	2021	30	1341
Tak	non-BMR	2021	31	1142
Tak	non-BMR	2021	32	1144
Tak	non-BMR	2021	33	1569
Tak	non-BMR	2021	34	1360
Tak	non-BMR	2021	35	1183
Tak	non-BMR	2021	36	1179
Tak	non-BMR	2021	37	1243
Tak	non-BMR	2021	38	1297
Tak	non-BMR	2021	39	1178
Tak	non-BMR	2021	40	1425
Tak	non-BMR	2021	41	1562
Tak	non-BMR	2021	42	1443
Tak	non-BMR	2021	43	1173
Tak	non-BMR	2021	44	849
Tak	non-BMR	2021	45	706
Tak	non-BMR	2021	46	747
Tak	non-BMR	2021	47	574
Tak	non-BMR	2021	48	506
Tak	non-BMR	2021	49	273
Tak	non-BMR	2021	50	250
Tak	non-BMR	2021	51	275
Tak	non-BMR	2021	52	191
Tak	non-BMR	2022	1	257
Tak	non-BMR	2022	2	229
Tak	non-BMR	2022	3	216
Tak	non-BMR	2022	4	182
Tak	non-BMR	2022	5	326
Tak	non-BMR	2022	6	678
Tak	non-BMR	2022	7	484
Tak	non-BMR	2022	8	803
Tak	non-BMR	2022	9	1238
Tak	non-BMR	2022	10	1134
Tak	non-BMR	2022	11	1063
Tak	non-BMR	2022	12	1111
Tak	non-BMR	2022	13	1136
Tak	non-BMR	2022	14	748
Tak	non-BMR	2022	15	565
Tak	non-BMR	2022	16	563
Tak	non-BMR	2022	17	362
Trang	non-BMR	2020	13	4
Trang	non-BMR	2020	14	2
Trang	non-BMR	2020	15	1
Trang	non-BMR	2020	52	1
Trang	non-BMR	2021	2	1
Trang	non-BMR	2021	3	3
Trang	non-BMR	2021	15	12
Trang	non-BMR	2021	16	33
Trang	non-BMR	2021	17	90
Trang	non-BMR	2021	18	110
Trang	non-BMR	2021	19	31
Trang	non-BMR	2021	20	47
Trang	non-BMR	2021	21	58
Trang	non-BMR	2021	22	638
Trang	non-BMR	2021	23	294
Trang	non-BMR	2021	24	176
Trang	non-BMR	2021	25	135
Trang	non-BMR	2021	26	62
Trang	non-BMR	2021	27	39
Trang	non-BMR	2021	28	101
Trang	non-BMR	2021	29	236
Trang	non-BMR	2021	30	349
Trang	non-BMR	2021	31	418
Trang	non-BMR	2021	32	417
Trang	non-BMR	2021	33	406
Trang	non-BMR	2021	34	289
Trang	non-BMR	2021	35	468
Trang	non-BMR	2021	36	264
Trang	non-BMR	2021	37	226
Trang	non-BMR	2021	38	448
Trang	non-BMR	2021	39	543
Trang	non-BMR	2021	40	648
Trang	non-BMR	2021	41	1121
Trang	non-BMR	2021	42	1418
Trang	non-BMR	2021	43	1846
Trang	non-BMR	2021	44	1705
Trang	non-BMR	2021	45	1164
Trang	non-BMR	2021	46	1041
Trang	non-BMR	2021	47	856
Trang	non-BMR	2021	48	676
Trang	non-BMR	2021	49	565
Trang	non-BMR	2021	50	421
Trang	non-BMR	2021	51	402
Trang	non-BMR	2021	52	347
Trang	non-BMR	2022	1	255
Trang	non-BMR	2022	2	223
Trang	non-BMR	2022	3	201
Trang	non-BMR	2022	4	239
Trang	non-BMR	2022	5	212
Trang	non-BMR	2022	6	329
Trang	non-BMR	2022	7	480
Trang	non-BMR	2022	8	628
Trang	non-BMR	2022	9	1165
Trang	non-BMR	2022	10	1419
Trang	non-BMR	2022	11	1070
Trang	non-BMR	2022	12	1259
Trang	non-BMR	2022	13	796
Trang	non-BMR	2022	14	547
Trang	non-BMR	2022	15	401
Trang	non-BMR	2022	16	275
Trang	non-BMR	2022	17	163
Trat	non-BMR	2020	53	11
Trat	non-BMR	2021	1	22
Trat	non-BMR	2021	14	4
Trat	non-BMR	2021	15	10
Trat	non-BMR	2021	16	10
Trat	non-BMR	2021	17	40
Trat	non-BMR	2021	18	48
Trat	non-BMR	2021	19	7
Trat	non-BMR	2021	20	5
Trat	non-BMR	2021	21	1
Trat	non-BMR	2021	22	1
Trat	non-BMR	2021	23	50
Trat	non-BMR	2021	24	51
Trat	non-BMR	2021	25	26
Trat	non-BMR	2021	26	34
Trat	non-BMR	2021	27	116
Trat	non-BMR	2021	28	160
Trat	non-BMR	2021	29	184
Trat	non-BMR	2021	30	292
Trat	non-BMR	2021	31	183
Trat	non-BMR	2021	32	123
Trat	non-BMR	2021	33	140
Trat	non-BMR	2021	34	546
Trat	non-BMR	2021	35	608
Trat	non-BMR	2021	36	631
Trat	non-BMR	2021	37	612
Trat	non-BMR	2021	38	624
Trat	non-BMR	2021	39	579
Trat	non-BMR	2021	40	637
Trat	non-BMR	2021	41	515
Trat	non-BMR	2021	42	575
Trat	non-BMR	2021	43	554
Trat	non-BMR	2021	44	379
Trat	non-BMR	2021	45	307
Trat	non-BMR	2021	46	302
Trat	non-BMR	2021	47	348
Trat	non-BMR	2021	48	230
Trat	non-BMR	2021	49	149
Trat	non-BMR	2021	50	108
Trat	non-BMR	2021	51	108
Trat	non-BMR	2021	52	69
Trat	non-BMR	2022	1	220
Trat	non-BMR	2022	2	302
Trat	non-BMR	2022	3	93
Trat	non-BMR	2022	4	77
Trat	non-BMR	2022	5	125
Trat	non-BMR	2022	6	199
Trat	non-BMR	2022	7	207
Trat	non-BMR	2022	8	341
Trat	non-BMR	2022	9	390
Trat	non-BMR	2022	10	527
Trat	non-BMR	2022	11	790
Trat	non-BMR	2022	12	1015
Trat	non-BMR	2022	13	1135
Trat	non-BMR	2022	14	864
Trat	non-BMR	2022	15	635
Trat	non-BMR	2022	16	515
Trat	non-BMR	2022	17	355
Ubon Ratchathani	non-BMR	2020	12	4
Ubon Ratchathani	non-BMR	2020	13	8
Ubon Ratchathani	non-BMR	2020	14	2
Ubon Ratchathani	non-BMR	2020	15	1
Ubon Ratchathani	non-BMR	2020	52	1
Ubon Ratchathani	non-BMR	2020	53	1
Ubon Ratchathani	non-BMR	2021	2	1
Ubon Ratchathani	non-BMR	2021	4	1
Ubon Ratchathani	non-BMR	2021	14	8
Ubon Ratchathani	non-BMR	2021	15	87
Ubon Ratchathani	non-BMR	2021	16	79
Ubon Ratchathani	non-BMR	2021	17	46
Ubon Ratchathani	non-BMR	2021	18	69
Ubon Ratchathani	non-BMR	2021	19	40
Ubon Ratchathani	non-BMR	2021	20	8
Ubon Ratchathani	non-BMR	2021	21	9
Ubon Ratchathani	non-BMR	2021	22	8
Ubon Ratchathani	non-BMR	2021	23	9
Ubon Ratchathani	non-BMR	2021	24	10
Ubon Ratchathani	non-BMR	2021	25	34
Ubon Ratchathani	non-BMR	2021	26	129
Ubon Ratchathani	non-BMR	2021	27	395
Ubon Ratchathani	non-BMR	2021	28	608
Ubon Ratchathani	non-BMR	2021	29	1171
Ubon Ratchathani	non-BMR	2021	30	2119
Ubon Ratchathani	non-BMR	2021	31	2700
Ubon Ratchathani	non-BMR	2021	32	3165
Ubon Ratchathani	non-BMR	2021	33	1714
Ubon Ratchathani	non-BMR	2021	34	1377
Ubon Ratchathani	non-BMR	2021	35	914
Ubon Ratchathani	non-BMR	2021	36	637
Ubon Ratchathani	non-BMR	2021	37	504
Ubon Ratchathani	non-BMR	2021	38	515
Ubon Ratchathani	non-BMR	2021	39	806
Ubon Ratchathani	non-BMR	2021	40	665
Ubon Ratchathani	non-BMR	2021	41	603
Ubon Ratchathani	non-BMR	2021	42	731
Ubon Ratchathani	non-BMR	2021	43	577
Ubon Ratchathani	non-BMR	2021	44	344
Ubon Ratchathani	non-BMR	2021	45	542
Ubon Ratchathani	non-BMR	2021	46	704
Ubon Ratchathani	non-BMR	2021	47	825
Ubon Ratchathani	non-BMR	2021	48	396
Ubon Ratchathani	non-BMR	2021	49	141
Ubon Ratchathani	non-BMR	2021	50	88
Ubon Ratchathani	non-BMR	2021	51	116
Ubon Ratchathani	non-BMR	2021	52	700
Ubon Ratchathani	non-BMR	2022	1	2489
Ubon Ratchathani	non-BMR	2022	2	2310
Ubon Ratchathani	non-BMR	2022	3	1325
Ubon Ratchathani	non-BMR	2022	4	971
Ubon Ratchathani	non-BMR	2022	5	1225
Ubon Ratchathani	non-BMR	2022	6	1155
Ubon Ratchathani	non-BMR	2022	7	1415
Ubon Ratchathani	non-BMR	2022	8	1594
Ubon Ratchathani	non-BMR	2022	9	1663
Ubon Ratchathani	non-BMR	2022	10	1829
Ubon Ratchathani	non-BMR	2022	11	2012
Ubon Ratchathani	non-BMR	2022	12	2266
Ubon Ratchathani	non-BMR	2022	13	2853
Ubon Ratchathani	non-BMR	2022	14	2654
Ubon Ratchathani	non-BMR	2022	15	2598
Ubon Ratchathani	non-BMR	2022	16	2683
Ubon Ratchathani	non-BMR	2022	17	2203
Udon Thani	non-BMR	2020	13	9
Udon Thani	non-BMR	2020	14	1
Udon Thani	non-BMR	2020	52	1
Udon Thani	non-BMR	2021	14	20
Udon Thani	non-BMR	2021	15	106
Udon Thani	non-BMR	2021	16	143
Udon Thani	non-BMR	2021	17	87
Udon Thani	non-BMR	2021	18	26
Udon Thani	non-BMR	2021	19	25
Udon Thani	non-BMR	2021	20	41
Udon Thani	non-BMR	2021	21	32
Udon Thani	non-BMR	2021	22	14
Udon Thani	non-BMR	2021	23	11
Udon Thani	non-BMR	2021	24	19
Udon Thani	non-BMR	2021	25	58
Udon Thani	non-BMR	2021	26	158
Udon Thani	non-BMR	2021	27	292
Udon Thani	non-BMR	2021	28	503
Udon Thani	non-BMR	2021	29	823
Udon Thani	non-BMR	2021	30	1276
Udon Thani	non-BMR	2021	31	1972
Udon Thani	non-BMR	2021	32	1468
Udon Thani	non-BMR	2021	33	1240
Udon Thani	non-BMR	2021	34	762
Udon Thani	non-BMR	2021	35	933
Udon Thani	non-BMR	2021	36	2580
Udon Thani	non-BMR	2021	37	1996
Udon Thani	non-BMR	2021	38	1706
Udon Thani	non-BMR	2021	39	1930
Udon Thani	non-BMR	2021	40	1328
Udon Thani	non-BMR	2021	41	1050
Udon Thani	non-BMR	2021	42	989
Udon Thani	non-BMR	2021	43	868
Udon Thani	non-BMR	2021	44	808
Udon Thani	non-BMR	2021	45	549
Udon Thani	non-BMR	2021	46	551
Udon Thani	non-BMR	2021	47	483
Udon Thani	non-BMR	2021	48	339
Udon Thani	non-BMR	2021	49	212
Udon Thani	non-BMR	2021	50	221
Udon Thani	non-BMR	2021	51	207
Udon Thani	non-BMR	2021	52	404
Udon Thani	non-BMR	2022	1	769
Udon Thani	non-BMR	2022	2	1035
Udon Thani	non-BMR	2022	3	630
Udon Thani	non-BMR	2022	4	743
Udon Thani	non-BMR	2022	5	858
Udon Thani	non-BMR	2022	6	875
Udon Thani	non-BMR	2022	7	968
Udon Thani	non-BMR	2022	8	1137
Udon Thani	non-BMR	2022	9	1367
Udon Thani	non-BMR	2022	10	1393
Udon Thani	non-BMR	2022	11	1978
Udon Thani	non-BMR	2022	12	2388
Udon Thani	non-BMR	2022	13	2870
Udon Thani	non-BMR	2022	14	3393
Udon Thani	non-BMR	2022	15	2468
Udon Thani	non-BMR	2022	16	2230
Udon Thani	non-BMR	2022	17	1355
Uthai Thani	non-BMR	2020	13	1
Uthai Thani	non-BMR	2021	14	5
Uthai Thani	non-BMR	2021	15	2
Uthai Thani	non-BMR	2021	16	3
Uthai Thani	non-BMR	2021	17	6
Uthai Thani	non-BMR	2021	18	4
Uthai Thani	non-BMR	2021	19	2
Uthai Thani	non-BMR	2021	20	7
